Year	Date	Max_Temp	ROW
2010	8/7/2010	29.2	135
2011	8/7/2011	28.9	136
2012	8/7/2012	28.7	137
2013	8/7/2013	30	138
2014	8/7/2014	29.7	139
2015	8/7/2015	31.5	140
2016	8/7/2016	28.6	141
2017	8/7/2017	28.7	142
1884	8/8/1884	25.3	9
1885	8/8/1885	26.2	10
1886	8/8/1886	27.7	11
1887	8/8/1887	25.3	12
1888	8/8/1888	26.3	13
1889	8/8/1889	26.9	14
1890	8/8/1890	26.3	15
1891	8/8/1891	26.7	16
1892	8/8/1892	27.2	17
1893	8/8/1893	27.6	18
1894	8/8/1894	28.6	19
1895	8/8/1895	25.8	20
1896	8/8/1896	27.7	21
1897	8/8/1897	24.3	22
1898	8/8/1898	24.9	23
1899	8/8/1899	24.6	24
1900	8/8/1900	26.7	25
1901	8/8/1901	19.4	26
1902	8/8/1902	23.7	27
1903	8/8/1903	28.1	28
1904	8/8/1904	26.1	29
1905	8/8/1905	27.1	30
1906	8/8/1906	27.5	31
1907	8/8/1907	26.4	32
1908	8/8/1908	26.4	33
1909	8/8/1909	25.9	34
1910	8/8/1910	23.1	35
1911	8/8/1911	25.3	36
1912	8/8/1912	26.2	37
1913	8/8/1913	24.5	38
1914	8/8/1914	27.9	39
1915	8/8/1915	27.2	40
1916	8/8/1916	25.5	41
1917	8/8/1917	27.6	42
1918	8/8/1918	26.3	43
1919	8/8/1919	24.6	44
1920	8/8/1920	25.1	45
1921	8/8/1921	27.4	46
1922	8/8/1922	28.5	47
1923	8/8/1923	29	48
1924	8/8/1924	27.7	49
1925	8/8/1925	26	50
1926	8/8/1926	24.7	51
1927	8/8/1927	26.7	52
1928	8/8/1928	21.7	53
1929	8/8/1929	29.9	54
1930	8/8/1930	26.9	55
1931	8/8/1931	27.9	56
1932	8/8/1932	27	57
1933	8/8/1933	27.3	58
1934	8/8/1934	28.6	59
1935	8/8/1935	24.7	60
1936	8/8/1936	25.8	61
1937	8/8/1937	26.1	62
1938	8/8/1938	26	63
1939	8/8/1939	27.6	64
1940	8/8/1940	24.1	65
1941	8/8/1941	26.8	66
1942	8/8/1942	26.2	67
1943	8/8/1943	27.9	68
1944	8/8/1944	27.4	69
1945	8/8/1945	26.1	70
1946	8/8/1946	27.5	71
1947	8/8/1947	29.6	72
1948	8/8/1948	27.2	73
1949	8/8/1949	27.8	74
1950	8/8/1950	27.3	75
1951	8/8/1951	27.5	76
1952	8/8/1952	25.5	77
1953	8/8/1953	25.9	78
1954	8/8/1954	27.8	79
1955	8/8/1955	26.3	80
1956	8/8/1956	29.3	81
1957	8/8/1957	26.7	82
1958	8/8/1958	24.1	83
1959	8/8/1959	25.1	84
1960	8/8/1960	28.2	85
1961	8/8/1961	26.6	86
1962	8/8/1962	28.6	87
1963	8/8/1963	25.8	88
1964	8/8/1964	29.1	89
1965	8/8/1965	27.4	90
1966	8/8/1966	27.9	91
1967	8/8/1967	27.1	92
1968	8/8/1968	28.3	93
1969	8/8/1969	28.5	94
1970	8/8/1970	25.8	95
1971	8/8/1971	28.6	96
1972	8/8/1972	29.7	97
1973	8/8/1973	29	98
1974	8/8/1974	27.5	99
1975	8/8/1975	25.9	100
1976	8/8/1976	26.2	101
1977	8/8/1977	25.9	102
1978	8/8/1978	29.2	103
1979	8/8/1979	27.6	104
1980	8/8/1980	20.9	105
1981	8/8/1981	24.2	106
1982	8/8/1982	26	107
1983	8/8/1983	30.7	108
1984	8/8/1984	29.8	109
1985	8/8/1985	28.3	110
1986	8/8/1986	25.5	111
1987	8/8/1987	28.1	112
1988	8/8/1988	28.2	113
1989	8/8/1989	28.6	114
1990	8/8/1990	29.3	115
1991	8/8/1991	25.8	116
1992	8/8/1992	27.9	117
1993	8/8/1993	21.7	118
1994	8/8/1994	30.6	119
1995	8/8/1995	31	120
1996	8/8/1996	24	121
1997	8/8/1997	27.6	122
1998	8/8/1998	23.7	123
1999	8/8/1999	29.5	124
2000	8/8/2000	28.1	125
2001	8/8/2001	24.8	126
2002	8/8/2002	31	127
2003	8/8/2003	28.1	128
2004	8/8/2004	28.2	129
2005	8/8/2005	29.1	130
2006	8/8/2006	26.5	131
2007	8/8/2007	29.7	132
2008	8/8/2008	30.7	133
2009	8/8/2009	27.6	134
2010	8/8/2010	29.2	135
2011	8/8/2011	29.3	136
2012	8/8/2012	25.8	137
2013	8/8/2013	30.3	138
2014	8/8/2014	29	139
2015	8/8/2015	27.6	140
2016	8/8/2016	28.5	141
2017	8/8/2017	29.3	142
1884	8/9/1884	24.4	9
1885	8/9/1885	25.9	10
1886	8/9/1886	27.1	11
1887	8/9/1887	26.4	12
1888	8/9/1888	26.7	13
1889	8/9/1889	26.7	14
1890	8/9/1890	26.6	15
1891	8/9/1891	26.4	16
1892	8/9/1892	25.5	17
1893	8/9/1893	27.6	18
1894	8/9/1894	26.9	19
1895	8/9/1895	25.7	20
1896	8/9/1896	26.4	21
1897	8/9/1897	24.8	22
1898	8/9/1898	24.4	23
1899	8/9/1899	26.3	24
1900	8/9/1900	26.5	25
1901	8/9/1901	19.8	26
1902	8/9/1902	22.6	27
1903	8/9/1903	27.7	28
1904	8/9/1904	26.6	29
1905	8/9/1905	27.4	30
1906	8/9/1906	23.5	31
1907	8/9/1907	26.5	32
1908	8/9/1908	26.4	33
1909	8/9/1909	26.3	34
1910	8/9/1910	23	35
1911	8/9/1911	25.1	36
1912	8/9/1912	26.2	37
1913	8/9/1913	24.5	38
1914	8/9/1914	27.5	39
1915	8/9/1915	27	40
1916	8/9/1916	26	41
1917	8/9/1917	27.7	42
1918	8/9/1918	26.3	43
1919	8/9/1919	23.4	44
1920	8/9/1920	26.2	45
1921	8/9/1921	27.8	46
1922	8/9/1922	27.6	47
1923	8/9/1923	29.1	48
1924	8/9/1924	27.1	49
1925	8/9/1925	26	50
1926	8/9/1926	22.4	51
1927	8/9/1927	28	52
1928	8/9/1928	21.6	53
1929	8/9/1929	29.1	54
1930	8/9/1930	23.3	55
1931	8/9/1931	28.2	56
1932	8/9/1932	27.8	57
1933	8/9/1933	27	58
1934	8/9/1934	25	59
1935	8/9/1935	25.5	60
1936	8/9/1936	25.8	61
1937	8/9/1937	25.8	62
1938	8/9/1938	25.8	63
1939	8/9/1939	27.2	64
1940	8/9/1940	21.2	65
1941	8/9/1941	25	66
1942	8/9/1942	27.5	67
1943	8/9/1943	27.9	68
1944	8/9/1944	28.1	69
1945	8/9/1945	26.3	70
1946	8/9/1946	27.7	71
1947	8/9/1947	29.1	72
1948	8/9/1948	28	73
1949	8/9/1949	27.6	74
1950	8/9/1950	26.5	75
1951	8/9/1951	28.7	76
1952	8/9/1952	27.7	77
1953	8/9/1953	27.2	78
1954	8/9/1954	28.9	79
1955	8/9/1955	27	80
1956	8/9/1956	25.2	81
1957	8/9/1957	27.9	82
1958	8/9/1958	24.9	83
1959	8/9/1959	25.3	84
1960	8/9/1960	28.5	85
1961	8/9/1961	27.2	86
1962	8/9/1962	30.2	87
1963	8/9/1963	27.3	88
1964	8/9/1964	29.5	89
1965	8/9/1965	27.6	90
1966	8/9/1966	25.2	91
1967	8/9/1967	28	92
1968	8/9/1968	28.6	93
1969	8/9/1969	27	94
1970	8/9/1970	25.8	95
1971	8/9/1971	28	96
1972	8/9/1972	27.9	97
1973	8/9/1973	28.8	98
1974	8/9/1974	27.2	99
1975	8/9/1975	24.6	100
1976	8/9/1976	25.9	101
1977	8/9/1977	29	102
1978	8/9/1978	29.7	103
1979	8/9/1979	27.9	104
1980	8/9/1980	22	105
1981	8/9/1981	25.6	106
1982	8/9/1982	26.5	107
1983	8/9/1983	29.8	108
1984	8/9/1984	29.2	109
1985	8/9/1985	28.2	110
1986	8/9/1986	27.1	111
1987	8/9/1987	29.2	112
1988	8/9/1988	28.5	113
1989	8/9/1989	29	114
1990	8/9/1990	27.4	115
1991	8/9/1991	25.4	116
1992	8/9/1992	27.7	117
1993	8/9/1993	21.1	118
1994	8/9/1994	30.2	119
1995	8/9/1995	30.7	120
1996	8/9/1996	26.2	121
1997	8/9/1997	29.8	122
1998	8/9/1998	22.2	123
1999	8/9/1999	29.1	124
2000	8/9/2000	27.2	125
2001	8/9/2001	26.4	126
2002	8/9/2002	30.6	127
2003	8/9/2003	27.2	128
2004	8/9/2004	28.7	129
2005	8/9/2005	28.2	130
2006	8/9/2006	25.5	131
2007	8/9/2007	30.1	132
2008	8/9/2008	29.2	133
2009	8/9/2009	28.3	134
2010	8/9/2010	26.3	135
2011	8/9/2011	30.2	136
2012	8/9/2012	25.9	137
2013	8/9/2013	31	138
2014	8/9/2014	25.4	139
2015	8/9/2015	27.9	140
2016	8/9/2016	31.9	141
2017	8/9/2017	30	142
1884	8/10/1884	24.2	9
1885	8/10/1885	25.6	10
1886	8/10/1886	26.1	11
1887	8/10/1887	25.9	12
1888	8/10/1888	27.1	13
1889	8/10/1889	26.6	14
1890	8/10/1890	26.8	15
1891	8/10/1891	26	16
1892	8/10/1892	24.2	17
1893	8/10/1893	27.9	18
1894	8/10/1894	25	19
1895	8/10/1895	26.2	20
1896	8/10/1896	25.5	21
1897	8/10/1897	26.1	22
1898	8/10/1898	26.4	23
1899	8/10/1899	26.7	24
1900	8/10/1900	26	25
1901	8/10/1901	19.5	26
1902	8/10/1902	22.1	27
1903	8/10/1903	27.9	28
1904	8/10/1904	25.9	29
1905	8/10/1905	27	30
1906	8/10/1906	20.9	31
1907	8/10/1907	26.4	32
1908	8/10/1908	26.3	33
1909	8/10/1909	26	34
1910	8/10/1910	22.8	35
1911	8/10/1911	24.1	36
1912	8/10/1912	26.2	37
1913	8/10/1913	25.4	38
1914	8/10/1914	27.9	39
1915	8/10/1915	27.1	40
1916	8/10/1916	25.1	41
1917	8/10/1917	27.9	42
1918	8/10/1918	26.1	43
1919	8/10/1919	24.8	44
1920	8/10/1920	25.1	45
1921	8/10/1921	27.4	46
1922	8/10/1922	27.8	47
1923	8/10/1923	27.8	48
1924	8/10/1924	26.7	49
1925	8/10/1925	26.6	50
1926	8/10/1926	26.3	51
1927	8/10/1927	27.4	52
1928	8/10/1928	23.1	53
1929	8/10/1929	28.8	54
1930	8/10/1930	26.1	55
1931	8/10/1931	27.7	56
1932	8/10/1932	28.1	57
1933	8/10/1933	27.1	58
1934	8/10/1934	25.6	59
1935	8/10/1935	24	60
1936	8/10/1936	26.8	61
1937	8/10/1937	27.5	62
1938	8/10/1938	26.7	63
1939	8/10/1939	25.1	64
1940	8/10/1940	19	65
1941	8/10/1941	25.5	66
1942	8/10/1942	26.7	67
1943	8/10/1943	27.9	68
1944	8/10/1944	29.5	69
1945	8/10/1945	27.5	70
1946	8/10/1946	27.5	71
1947	8/10/1947	29.3	72
1948	8/10/1948	27.3	73
1949	8/10/1949	27.5	74
1950	8/10/1950	25.1	75
1951	8/10/1951	29.1	76
1952	8/10/1952	25.3	77
1953	8/10/1953	27.7	78
1954	8/10/1954	27.6	79
1955	8/10/1955	27.6	80
1956	8/10/1956	23.3	81
1957	8/10/1957	27.2	82
1958	8/10/1958	25.4	83
1959	8/10/1959	24.2	84
1960	8/10/1960	28.9	85
1961	8/10/1961	27.4	86
1962	8/10/1962	28.9	87
1963	8/10/1963	29.3	88
1964	8/10/1964	29	89
1965	8/10/1965	27	90
1966	8/10/1966	25.6	91
1967	8/10/1967	29.5	92
1968	8/10/1968	26	93
1969	8/10/1969	28.3	94
1970	8/10/1970	25.4	95
1971	8/10/1971	27.9	96
1972	8/10/1972	28.3	97
1973	8/10/1973	29.3	98
1974	8/10/1974	26.8	99
1975	8/10/1975	24.5	100
1976	8/10/1976	27.1	101
1977	8/10/1977	25.7	102
1978	8/10/1978	28.2	103
1979	8/10/1979	28.5	104
1980	8/10/1980	22.6	105
1981	8/10/1981	27.4	106
1982	8/10/1982	28.1	107
1983	8/10/1983	26.8	108
1984	8/10/1984	28.9	109
1985	8/10/1985	26.9	110
1986	8/10/1986	27.9	111
1987	8/10/1987	28.6	112
1988	8/10/1988	26.4	113
1989	8/10/1989	28.5	114
1990	8/10/1990	26.5	115
1991	8/10/1991	23.6	116
1992	8/10/1992	27.8	117
1993	8/10/1993	22.1	118
1994	8/10/1994	30	119
1995	8/10/1995	29.3	120
1996	8/10/1996	26.4	121
1997	8/10/1997	30.8	122
1998	8/10/1998	25.4	123
1999	8/10/1999	26.3	124
2000	8/10/2000	28.1	125
2001	8/10/2001	28.9	126
2002	8/10/2002	30.7	127
2003	8/10/2003	28.5	128
2004	8/10/2004	29.2	129
2005	8/10/2005	28	130
2006	8/10/2006	28.5	131
2007	8/10/2007	31.1	132
2008	8/10/2008	26.6	133
2009	8/10/2009	27.1	134
2010	8/10/2010	27.7	135
2011	8/10/2011	30.5	136
2012	8/10/2012	27.1	137
2013	8/10/2013	33.2	138
2014	8/10/2014	26.3	139
2015	8/10/2015	27.9	140
2016	8/10/2016	29.1	141
2017	8/10/2017	25.7	142
1884	8/11/1884	25.2	9
1885	8/11/1885	25.8	10
1886	8/11/1886	26.9	11
1887	8/11/1887	25.8	12
1888	8/11/1888	26.7	13
1889	8/11/1889	26.1	14
1890	8/11/1890	25.7	15
1891	8/11/1891	26.7	16
1892	8/11/1892	26.6	17
1893	8/11/1893	27.7	18
1894	8/11/1894	26	19
1895	8/11/1895	26.6	20
1896	8/11/1896	25.9	21
1897	8/11/1897	27.2	22
1898	8/11/1898	26.5	23
1899	8/11/1899	27.5	24
1900	8/11/1900	26.9	25
1901	8/11/1901	22.3	26
1902	8/11/1902	18.5	27
1903	8/11/1903	29	28
1904	8/11/1904	25.5	29
1905	8/11/1905	23.2	30
1906	8/11/1906	21.4	31
1907	8/11/1907	26.5	32
1908	8/11/1908	24.2	33
1909	8/11/1909	22	34
1910	8/11/1910	23.3	35
1911	8/11/1911	26.5	36
1912	8/11/1912	26	37
1913	8/11/1913	26.2	38
1914	8/11/1914	27.4	39
1915	8/11/1915	28	40
1916	8/11/1916	24.1	41
1917	8/11/1917	28.1	42
1918	8/11/1918	26	43
1919	8/11/1919	26.3	44
1920	8/11/1920	25.3	45
1921	8/11/1921	26.4	46
1922	8/11/1922	28.5	47
1923	8/11/1923	28.3	48
1924	8/11/1924	26.3	49
1925	8/11/1925	26.5	50
1926	8/11/1926	27.8	51
1927	8/11/1927	27.1	52
1928	8/11/1928	23.1	53
1929	8/11/1929	27.9	54
1930	8/11/1930	27.4	55
1931	8/11/1931	27.9	56
1932	8/11/1932	28.1	57
1933	8/11/1933	27.3	58
1934	8/11/1934	28.4	59
1935	8/11/1935	22.1	60
1936	8/11/1936	27.5	61
1937	8/11/1937	27.8	62
1938	8/11/1938	25.9	63
1939	8/11/1939	26.4	64
1940	8/11/1940	20.7	65
1941	8/11/1941	19.9	66
1942	8/11/1942	26.6	67
1943	8/11/1943	28.1	68
1944	8/11/1944	28.4	69
1945	8/11/1945	27.2	70
1946	8/11/1946	28.3	71
1947	8/11/1947	30.1	72
1948	8/11/1948	26.8	73
1949	8/11/1949	26.9	74
1950	8/11/1950	26	75
1951	8/11/1951	26.9	76
1952	8/11/1952	25.2	77
1953	8/11/1953	27.4	78
1954	8/11/1954	27.6	79
1955	8/11/1955	28.3	80
1956	8/11/1956	25.1	81
1957	8/11/1957	26.7	82
1958	8/11/1958	25.7	83
1959	8/11/1959	20.5	84
1960	8/11/1960	28	85
1961	8/11/1961	27.7	86
1962	8/11/1962	28.2	87
1963	8/11/1963	28.9	88
1964	8/11/1964	28.9	89
1965	8/11/1965	27.6	90
1966	8/11/1966	28	91
1967	8/11/1967	31.1	92
1968	8/11/1968	27	93
1969	8/11/1969	26.9	94
1970	8/11/1970	26.5	95
1971	8/11/1971	29.1	96
1972	8/11/1972	27.9	97
1973	8/11/1973	29.3	98
1974	8/11/1974	27.6	99
1975	8/11/1975	25.6	100
1976	8/11/1976	27.1	101
1977	8/11/1977	23.2	102
1978	8/11/1978	30	103
1979	8/11/1979	27.2	104
1980	8/11/1980	24.3	105
1981	8/11/1981	27.9	106
1982	8/11/1982	27.5	107
1983	8/11/1983	28.7	108
1984	8/11/1984	28.7	109
1985	8/11/1985	25.3	110
1986	8/11/1986	27.9	111
1987	8/11/1987	27.1	112
1988	8/11/1988	25.4	113
1989	8/11/1989	27.3	114
1990	8/11/1990	29.8	115
1991	8/11/1991	24.8	116
1992	8/11/1992	25.1	117
1993	8/11/1993	27.2	118
1994	8/11/1994	29.5	119
1995	8/11/1995	29.1	120
1996	8/11/1996	26.6	121
1997	8/11/1997	29.2	122
1998	8/11/1998	27.7	123
1999	8/11/1999	29.1	124
2000	8/11/2000	29.6	125
2001	8/11/2001	26.8	126
2002	8/11/2002	30.9	127
2003	8/11/2003	28.4	128
2004	8/11/2004	28.2	129
2005	8/11/2005	28.2	130
2006	8/11/2006	27.7	131
2007	8/11/2007	31.3	132
2008	8/11/2008	28.1	133
2009	8/11/2009	26.7	134
2010	8/11/2010	28.9	135
2011	8/11/2011	31	136
2012	8/11/2012	28.8	137
2013	8/11/2013	32.9	138
2014	8/11/2014	29.4	139
2015	8/11/2015	29.4	140
2016	8/11/2016	27.3	141
2017	8/11/2017	22.9	142
1884	8/12/1884	24.3	9
1885	8/12/1885	25.2	10
1886	8/12/1886	27.4	11
1887	8/12/1887	25.7	12
1888	8/12/1888	26.8	13
1889	8/12/1889	26.6	14
1890	8/12/1890	25.1	15
1891	8/12/1891	27.1	16
1892	8/12/1892	27.7	17
1893	8/12/1893	27.8	18
1894	8/12/1894	27.2	19
1895	8/12/1895	26.5	20
1896	8/12/1896	24.8	21
1897	8/12/1897	27.3	22
1898	8/12/1898	26.5	23
1899	8/12/1899	28.1	24
1900	8/12/1900	25.8	25
1901	8/12/1901	25.3	26
1902	8/12/1902	18.8	27
1903	8/12/1903	28	28
1904	8/12/1904	25.8	29
1905	8/12/1905	24.8	30
1906	8/12/1906	22.6	31
1907	8/12/1907	26.7	32
1908	8/12/1908	23.8	33
1909	8/12/1909	24.4	34
1910	8/12/1910	25.6	35
1911	8/12/1911	26.3	36
1912	8/12/1912	26.2	37
1913	8/12/1913	27	38
1914	8/12/1914	26.9	39
1915	8/12/1915	27.1	40
1916	8/12/1916	22.3	41
1917	8/12/1917	27.4	42
1918	8/12/1918	25.9	43
1919	8/12/1919	26.5	44
1920	8/12/1920	26.2	45
1921	8/12/1921	26.6	46
1922	8/12/1922	27.4	47
1923	8/12/1923	28.4	48
1924	8/12/1924	27.8	49
1925	8/12/1925	25.2	50
1926	8/12/1926	29.4	51
1927	8/12/1927	26.7	52
1928	8/12/1928	25.1	53
1929	8/12/1929	26.8	54
1930	8/12/1930	27.5	55
1931	8/12/1931	27.6	56
1932	8/12/1932	27.8	57
1933	8/12/1933	28.2	58
1934	8/12/1934	28.1	59
1935	8/12/1935	23.7	60
1936	8/12/1936	27.7	61
1937	8/12/1937	27.7	62
1938	8/12/1938	25.9	63
1939	8/12/1939	27.3	64
1940	8/12/1940	23.9	65
1941	8/12/1941	21.1	66
1942	8/12/1942	26.9	67
1943	8/12/1943	27.5	68
1944	8/12/1944	28.2	69
1945	8/12/1945	26.7	70
1946	8/12/1946	28.7	71
1947	8/12/1947	30	72
1948	8/12/1948	24.7	73
1949	8/12/1949	27	74
1950	8/12/1950	26.6	75
1951	8/12/1951	27	76
1952	8/12/1952	25.4	77
1953	8/12/1953	28.3	78
1954	8/12/1954	28.5	79
1955	8/12/1955	26.8	80
1956	8/12/1956	26.1	81
1957	8/12/1957	27.7	82
1958	8/12/1958	25.9	83
1959	8/12/1959	21.8	84
1960	8/12/1960	28.7	85
1961	8/12/1961	28.7	86
1962	8/12/1962	27.6	87
1963	8/12/1963	29.4	88
1964	8/12/1964	29.1	89
1965	8/12/1965	28.9	90
1966	8/12/1966	29.1	91
1967	8/12/1967	30.1	92
1968	8/12/1968	27.4	93
1969	8/12/1969	28.1	94
1970	8/12/1970	24.7	95
1971	8/12/1971	28.1	96
1972	8/12/1972	28.6	97
1973	8/12/1973	29.3	98
1974	8/12/1974	29	99
1975	8/12/1975	26.1	100
1976	8/12/1976	26.9	101
1977	8/12/1977	25.1	102
1978	8/12/1978	30.4	103
1979	8/12/1979	27.5	104
1980	8/12/1980	25.8	105
1981	8/12/1981	27.5	106
1982	8/12/1982	24.9	107
1983	8/12/1983	29.3	108
1984	8/12/1984	29.7	109
1985	8/12/1985	28.4	110
1986	8/12/1986	27.4	111
1987	8/12/1987	27.8	112
1988	8/12/1988	25.5	113
1989	8/12/1989	27.7	114
1990	8/12/1990	29.4	115
1991	8/12/1991	26.1	116
1992	8/12/1992	23.3	117
1993	8/12/1993	27.7	118
1994	8/12/1994	29.2	119
1995	8/12/1995	27.3	120
1996	8/12/1996	26	121
1997	8/12/1997	27.5	122
1998	8/12/1998	28.8	123
1999	8/12/1999	29.4	124
2000	8/12/2000	29	125
2001	8/12/2001	23.2	126
2002	8/12/2002	26.7	127
2003	8/12/2003	27.1	128
2004	8/12/2004	28.9	129
2005	8/12/2005	27.2	130
2006	8/12/2006	25.9	131
2007	8/12/2007	29.4	132
2008	8/12/2008	28.7	133
2009	8/12/2009	26.6	134
2010	8/12/2010	28.7	135
2011	8/12/2011	31.2	136
2012	8/12/2012	27.6	137
2013	8/12/2013	31.3	138
2014	8/12/2014	26.3	139
2015	8/12/2015	28.9	140
2016	8/12/2016	26.7	141
2017	8/12/2017	24.1	142
1884	8/13/1884	22.6	9
1885	8/13/1885	25.8	10
1886	8/13/1886	27.4	11
1887	8/13/1887	25	12
1888	8/13/1888	27.4	13
1889	8/13/1889	26	14
1890	8/13/1890	25.7	15
1891	8/13/1891	28.3	16
1892	8/13/1892	27.4	17
1893	8/13/1893	27.3	18
1894	8/13/1894	27	19
1895	8/13/1895	27	20
1896	8/13/1896	25.2	21
1897	8/13/1897	27.8	22
1898	8/13/1898	26.8	23
1899	8/13/1899	27.7	24
1900	8/13/1900	26.2	25
1901	8/13/1901	26	26
1902	8/13/1902	21.2	27
1903	8/13/1903	27.8	28
1904	8/13/1904	26	29
1905	8/13/1905	26.7	30
1906	8/13/1906	22.5	31
1907	8/13/1907	25.7	32
1908	8/13/1908	25.2	33
1909	8/13/1909	26.1	34
1910	8/13/1910	24.2	35
1911	8/13/1911	26.5	36
1912	8/13/1912	26.3	37
1913	8/13/1913	25.8	38
1914	8/13/1914	24.9	39
1915	8/13/1915	25.4	40
1916	8/13/1916	24.1	41
1917	8/13/1917	26.1	42
1918	8/13/1918	26.9	43
1919	8/13/1919	26.5	44
1920	8/13/1920	26.1	45
1921	8/13/1921	26.3	46
1922	8/13/1922	27.5	47
1923	8/13/1923	28.4	48
1924	8/13/1924	28.4	49
1925	8/13/1925	25.2	50
1926	8/13/1926	28.7	51
1927	8/13/1927	26.7	52
1928	8/13/1928	25.6	53
1929	8/13/1929	24.9	54
1930	8/13/1930	27.1	55
1931	8/13/1931	25.6	56
1932	8/13/1932	29.1	57
1933	8/13/1933	28.7	58
1934	8/13/1934	27.6	59
1935	8/13/1935	21.6	60
1936	8/13/1936	29	61
1937	8/13/1937	28.7	62
1938	8/13/1938	27.6	63
1939	8/13/1939	26.2	64
1940	8/13/1940	22.6	65
1941	8/13/1941	24.2	66
1942	8/13/1942	27.8	67
1943	8/13/1943	27.5	68
1944	8/13/1944	28.4	69
1945	8/13/1945	27.1	70
1946	8/13/1946	27.5	71
1947	8/13/1947	29.2	72
1948	8/13/1948	23.5	73
1949	8/13/1949	27.9	74
1950	8/13/1950	27.2	75
1951	8/13/1951	27.7	76
1952	8/13/1952	25.2	77
1953	8/13/1953	28.5	78
1954	8/13/1954	29	79
1955	8/13/1955	25.2	80
1956	8/13/1956	26.2	81
1957	8/13/1957	28	82
1958	8/13/1958	27	83
1959	8/13/1959	27	84
1960	8/13/1960	26.7	85
1961	8/13/1961	28.5	86
1962	8/13/1962	28.8	87
1963	8/13/1963	29.7	88
1964	8/13/1964	29.4	89
1965	8/13/1965	28.2	90
1966	8/13/1966	28.9	91
1967	8/13/1967	30.2	92
1968	8/13/1968	25.7	93
1969	8/13/1969	29.8	94
1970	8/13/1970	25.4	95
1971	8/13/1971	28.9	96
1972	8/13/1972	28.7	97
1973	8/13/1973	28.1	98
1974	8/13/1974	28.6	99
1975	8/13/1975	26.9	100
1976	8/13/1976	27.5	101
1977	8/13/1977	23.6	102
1978	8/13/1978	29.5	103
1979	8/13/1979	27.8	104
1980	8/13/1980	26.6	105
1981	8/13/1981	25.7	106
1982	8/13/1982	25.7	107
1983	8/13/1983	28.7	108
1984	8/13/1984	29.1	109
1985	8/13/1985	28.5	110
1986	8/13/1986	27.7	111
1987	8/13/1987	28.5	112
1988	8/13/1988	27.7	113
1989	8/13/1989	28.1	114
1990	8/13/1990	29.1	115
1991	8/13/1991	24	116
1992	8/13/1992	26.8	117
1993	8/13/1993	26.5	118
1994	8/13/1994	29.6	119
1995	8/13/1995	28	120
1996	8/13/1996	26.9	121
1997	8/13/1997	29.1	122
1998	8/13/1998	29	123
1999	8/13/1999	27.9	124
2000	8/13/2000	25	125
2001	8/13/2001	25.8	126
2002	8/13/2002	28.7	127
2003	8/13/2003	23.8	128
2004	8/13/2004	29.7	129
2005	8/13/2005	26.8	130
2006	8/13/2006	26.6	131
2007	8/13/2007	29.3	132
2008	8/13/2008	29.2	133
2009	8/13/2009	28.2	134
2010	8/13/2010	28.3	135
2011	8/13/2011	30	136
2012	8/13/2012	29.8	137
2013	8/13/2013	30	138
2014	8/13/2014	26.7	139
2015	8/13/2015	27.5	140
2016	8/13/2016	26.5	141
2017	8/13/2017	26.9	142
1884	8/14/1884	26.2	9
1885	8/14/1885	25.8	10
1886	8/14/1886	26.8	11
1887	8/14/1887	26.1	12
1888	8/14/1888	26.2	13
1889	8/14/1889	26	14
1890	8/14/1890	24.4	15
1891	8/14/1891	27.3	16
1892	8/14/1892	26.7	17
1893	8/14/1893	25.8	18
1894	8/14/1894	25.9	19
1895	8/14/1895	27.3	20
1896	8/14/1896	25.9	21
1897	8/14/1897	27.2	22
1898	8/14/1898	24.6	23
1899	8/14/1899	25.3	24
1900	8/14/1900	26.6	25
1901	8/14/1901	27.5	26
1902	8/14/1902	21.4	27
1903	8/14/1903	27.4	28
1904	8/14/1904	26.6	29
1905	8/14/1905	20.1	30
1906	8/14/1906	19.3	31
1907	8/14/1907	25.5	32
1908	8/14/1908	25.7	33
1909	8/14/1909	24.8	34
1910	8/14/1910	24.2	35
1911	8/14/1911	26.5	36
1912	8/14/1912	24.6	37
1913	8/14/1913	25.6	38
1914	8/14/1914	27.8	39
1915	8/14/1915	26.1	40
1916	8/14/1916	26.3	41
1917	8/14/1917	26.3	42
1918	8/14/1918	26.7	43
1919	8/14/1919	23.6	44
1920	8/14/1920	27.2	45
1921	8/14/1921	26.2	46
1922	8/14/1922	27.4	47
1923	8/14/1923	28.2	48
1924	8/14/1924	27.4	49
1925	8/14/1925	23.9	50
1926	8/14/1926	29.4	51
1927	8/14/1927	26	52
1928	8/14/1928	25.9	53
1929	8/14/1929	26.4	54
1930	8/14/1930	27.6	55
1931	8/14/1931	26.7	56
1932	8/14/1932	28	57
1933	8/14/1933	28.6	58
1934	8/14/1934	27.8	59
1935	8/14/1935	19.2	60
1936	8/14/1936	27.7	61
1937	8/14/1937	29	62
1938	8/14/1938	27.2	63
1939	8/14/1939	25.3	64
1940	8/14/1940	23.2	65
1941	8/14/1941	24.8	66
1942	8/14/1942	28.3	67
1943	8/14/1943	29.3	68
1944	8/14/1944	29.2	69
1945	8/14/1945	25.4	70
1946	8/14/1946	26.8	71
1947	8/14/1947	28.8	72
1948	8/14/1948	23.4	73
1949	8/14/1949	26.9	74
1950	8/14/1950	27.1	75
1951	8/14/1951	27.8	76
1952	8/14/1952	25.9	77
1953	8/14/1953	27.1	78
1954	8/14/1954	28.8	79
1955	8/14/1955	23.9	80
